56.066,56.024,56.027,55.741,55.474,55.496,56.069,56.262,,,,,,,,,,,,,
-9.440316096,-5.763963654,-4.956569983,-4.752643896,-4.090734042,-2.718570212,-1.408393411,-0.6719561,-0.547982664,0,0.997476817,5.148435102,8.069517582,10.30242831,,,,,,,
,R,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,
48.325,49.63,49.908,49.651,49.552,48.848,48.749,48.727,49.47,49.602,49.628,49.253,49.277,49.231,,,,,,,
-7.517128773,-0.649261888,0,0.387882714,0.633448498,1.223635567,2.880508636,4.129660761,4.876472496,5.30190579,6.429620285,11.09134442,14.06966258,16.48804188,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
48.291,49.134,49.615,49.506,49.495,48.682,48.73,48.714,49.525,49.601,49.601,49.18,49.277,49.296,,,,,,,
-2.335075588,-0.611772016,0,0.67172018,0.860444652,1.848742815,3.030004126,4.298348752,5.165055276,5.448102789,6.609995007,12.17364239,15.10304251,17.60350718,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
48.907,49.371,49.733,49.479,49.405,48.72,48.691,48.766,49.459,49.581,49.573,49.197,49.294,49.28,,,,,,,
-1.831359331,-0.7853235,0,0.331058907,0.522455739,1.194470594,2.741796491,4.082376391,4.782499137,5.146566719,6.130791874,12.57655219,15.48205881,17.43924818,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
49.266,49.579,49.907,49.547,49.43,48.641,48.614,48.507,49.38,49.517,,,,,,,,,,,
-3.064037369,-0.780400538,0,0.516551063,0.587401907,1.258263089,2.818089602,3.905440564,4.776248946,5.073351521,,,,,,,,,,,
J,R,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
49.017,49.488,49.679,49.808,49.669,48.679,48.572,48.614,49.645,49.794,49.825,,,,,,,,,,
-6.950404665,-3.813540744,-0.318147764,0,0.418374234,1.228554027,2.665568606,3.8629679,4.890718658,7.112940601,10.43125673,,,,,,,,,,
,,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
48.52,48.889,48.237,49.262,48.91,48.781,48.118,49.201,48.997,48.885,49.369,49.198,48.653,48.134,49.68,48.108,49.766,,,,
-10.82577267,-9.600229684,-8.392291939,-4.64304749,-4.115316025,-3.423393784,-2.508179419,-1.7310751,-0.61929153,-1.059004248,0,7.288001096,2.684009129,1.676233873,4.403209966,3.264908114,6.258618699,,,,
,,T1,L,D1L,,D1L,L,T1,L,,,,A,,L,J,,,,
49.129,49.183,48.84,47.928,47.997,48.054,48.815,49.022,49.376,49.26,48.797,48.741,49.342,49.36,,,,,,,
-7.380351212,-4.722095299,-4.221074035,-3.336003748,-2.598062356,-1.969030727,-1.079567506,-0.588143691,0,1.947367711,2.29406822,3.516638308,3.949234102,5.450408057,,,,,,,
,T1,L,D1L,L,D1L,,T1,,,,,,J,,,,,,,
48.776,48.592,48.19,48.952,49.103,48.753,47.964,47.984,47.984,48.762,49.029,49.388,49.08,48.763,48.695,49.25,49.269,,,,
-11.53807284,-11.13700112,-9.798431916,-8.097316345,-5.348206521,-4.486178329,-3.55113531,-2.779831829,-2.039335675,-1.265519655,-0.675089623,0,1.81757861,2.313616434,3.393286607,3.950722718,5.998821551,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,J,,,,
48.413,48.603,49.216,49.201,48.785,47.957,47.942,47.962,48.764,49.003,49.342,49.329,49.15,48.769,48.602,49.115,48.959,,,,
-10.23838684,-9.363461007,-8.066453249,-4.91077275,-4.314959677,-3.515638492,-2.722004593,-2.003553343,-1.164034794,-0.602754511,-0.013928389,0,1.77046011,2.157677687,3.218488,3.910958579,6.061699431,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,J,,,,
48.864,48.332,48.298,49.022,49.046,48.887,48.605,47.808,47.817,47.797,48.57,48.925,49.362,49.177,48.514,48.56,49.046,49.05,,,
-11.55531505,-10.6779011,-9.672378456,-8.389270529,-5.735028247,-5.182852496,-4.670465715,-3.747734248,-3.008791285,-2.20939924,-1.483468908,-0.660875177,0,1.158818794,1.842805741,2.840093132,3.370997478,5.369414308,,,
,,,,J,T1,L,D1L,,D1L,L,T1,,,,,,J,,,
48.808,48.267,48.268,49.008,48.698,48.523,47.82,47.818,48.101,48.528,48.747,49.126,49.026,48.979,48.461,48.481,49.043,49.064,,,
-10.22233417,-9.581221843,-8.861176558,-7.676553914,-4.10718602,-3.820092145,-2.921847362,-2.101285558,-1.29142557,-0.568510335,-0.128549602,0,0.333995509,2.508698866,2.942049116,3.69384488,4.34444588,6.595486033,,,
,,,,T1,L,D1L,,D1L,L,T1,,J,,,,,J,,,
48.691,48.318,48.331,49.038,48.946,48.564,47.804,47.844,47.808,48.566,49.011,49.339,49.082,48.585,48.614,49.161,49.112,48.403,,,
-10.13137108,-9.631946897,-8.803433535,-7.963906706,-4.989681053,-4.454085878,-3.550424342,-2.808240019,-1.961575898,-1.199215161,-0.54426556,0,0.767876292,1.47241638,2.310044372,3.229326864,5.089012969,5.878289292,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,J,J,,,
49.028,48.997,49.048,48.901,48.533,47.82,47.756,47.796,48.52,49.08,49.596,49.594,49.347,48.574,48.462,49.233,49.137,48.507,,,
-11.53719398,-9.738692418,-8.093538473,-5.044748656,-4.468523358,-3.630128649,-2.884740717,-2.109533836,-1.316248077,-0.644884487,-0.090796476,0,0.823298852,1.986422412,2.753732375,4.019905097,5.748593306,6.698766527,,,
,R,,T1,L,D1L,,D1L,L,T1,,,,,,,J,J,,,
48.921,48.118,48.298,48.922,48.897,48.46,47.741,47.709,47.696,48.487,49.379,49.623,49.609,49.367,48.566,48.494,49.211,49.187,48.475,,
-11.03643511,-10.10057627,-9.377531125,-8.49377678,-4.999999299,-4.396895382,-3.632406365,-2.898828729,-2.12380531,-1.306049386,-0.795201232,-0.755368652,0,1.146009599,1.897674366,3.136581738,3.608475718,5.421639051,7.298739754,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,J,J,,
48.365,48.816,48.023,48.191,48.771,48.768,48.377,47.749,47.646,47.632,48.376,49.071,49.243,49.082,48.536,48.439,48.978,,,,
-12.44173963,-11.51928457,-10.88984375,-9.806151947,-9.025872257,-4.547405085,-4.183960087,-3.414944362,-2.467080258,-1.646428863,-0.980809869,-0.493082144,0,0.805705901,1.413815405,2.449367469,2.869711657,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
48.089,48.519,47.915,47.904,48.694,48.686,48.38,47.635,47.655,47.717,48.383,49.017,49.335,49.369,49.233,48.364,48.352,48.892,,,
-12.10797861,-11.20527309,-10.55365273,-9.89313181,-9.055695445,-5.78477493,-5.245980271,-4.171402882,-3.580725206,-2.595631137,-1.899181402,-1.006999999,-0.412043686,0,1.243694898,2.097179058,2.904210047,3.340464938,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.887,48.401,47.783,47.919,48.675,48.759,48.386,47.735,47.679,47.675,48.359,48.802,49.042,48.829,48.243,48.267,48.915,,,,
-11.2117578,-10.52826605,-10.05295524,-9.184936635,-8.333620162,-4.745769589,-4.30438869,-3.601310455,-2.607387389,-1.828773633,-1.051863584,-0.473245179,0,1.293111752,1.769485801,2.69685465,3.375305912,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.985,48.359,47.868,47.753,48.5,48.68,48.379,47.618,47.588,47.586,48.35,48.877,49.285,49.284,48.997,48.386,48.46,49.143,49.099,48.435,
-11.62090035,-11.13651691,-10.59807313,-10.31167668,-9.108703585,-5.063041181,-4.649045601,-3.564137061,-2.922668986,-2.161843888,-1.35684966,-0.817861846,-0.127318499,0,0.444567206,1.249624344,2.037973994,3.041213574,5.145110688,6.698941409,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,J,J,
47.99,47.506,47.637,48.385,48.68,48.297,47.514,47.512,47.482,48.33,48.714,49.13,49.145,48.874,47.941,48.058,48.932,48.932,48.516,,
-11.36399716,-10.59952867,-9.785153552,-8.760842426,-5.496284199,-4.902277022,-4.024379828,-3.266448377,-2.600886195,-1.763002269,-1.2147119,-0.117630778,0,0.18317478,1.175069785,1.857315267,3.19012727,5.004882915,6.526366907,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,J,J,,
48.11,48.464,48.813,48.428,48.283,47.607,47.578,47.538,48.295,48.604,48.656,47.787,47.811,48.682,48.718,48.538,,,,,
-3.439148732,-2.364352978,0,0.586685606,0.900093883,1.710615385,2.424637085,3.310754596,4.139402129,4.537933669,5.896594356,7.033272708,7.440871454,9.233407443,11.07612193,12.5376148,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,J,J,,,,,
47.775,48.549,48.943,48.71,48.728,47.538,47.542,47.561,48.747,48.758,47.972,47.938,48.174,,,,,,,,
-3.080438442,-1.988933886,0,0.448295661,0.520765783,1.797412028,2.741652787,3.530145889,4.735785574,6.319580444,7.249473637,7.795025658,8.395952893,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
48.055,48.445,48.881,48.871,48.583,48.283,47.469,47.492,47.491,48.246,48.514,48.5,47.858,,,,,,,,
-3.225762854,-2.520200785,-0.09486833,0,0.21375921,0.559014311,1.668691704,2.387204432,2.874316616,3.852047897,4.33466054,6.19573087,6.602531711,,,,,,,,
,,,B4.175,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
48.285,47.905,47.975,48.526,48.681,48.49,48.255,47.436,47.307,47.314,48.233,48.459,48.4,47.865,47.8,48.107,,,,,
-5.620836415,-5.158344405,-4.483071268,-3.351142193,0,0.387624818,0.730564849,1.586393394,2.370814417,3.041665334,3.930426185,4.338215878,5.528839662,6.223313586,6.811806882,7.445234315,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.933,48.523,48.717,48.73,48.546,48.281,47.343,47.39,47.343,48.223,48.474,48.54,47.808,47.766,48.174,,,,,,
-3.756177965,-1.892787622,0,0.569728392,0.580817527,0.981969959,1.88635336,2.617914627,3.225631876,4.13409845,4.667690006,5.88025212,6.658791256,7.241396895,7.79578758,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.683,48.533,48.695,48.7,48.479,48.242,47.314,47.238,47.218,48.2,48.392,48.442,48.039,47.781,48.259,,,,,,
-3.574367777,-2.094811209,0,0.217830209,0.693541635,1.020788421,1.916675507,2.682566867,3.322795961,4.244231144,4.533484862,5.522831158,6.476377074,7.100026267,7.479609949,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.503,47.859,48.43,48.595,48.601,48.427,48.144,47.278,47.265,47.288,48.185,48.421,48.479,47.745,47.668,48.078,,,,,
-4.460999215,-3.169928233,-1.566456192,0,0.39573855,0.723481859,1.101450407,2.036115173,2.842950931,3.415824937,4.312501942,4.827954121,6.094171395,6.99420746,7.730236736,8.197191287,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.471,48.307,48.575,48.308,48.149,47.23,47.237,47.27,48.121,48.288,48.33,47.643,47.576,47.881,,,,,,,
-4.904775734,-2.46444091,0,0.507663274,0.712377709,1.504098401,2.319686617,3.179279321,3.897078393,4.281280649,5.877419927,6.666077107,7.174322267,7.547984367,,,,,,,
,,,T1,L,D1L,L,D1L,,T1,,,,,,,,,,,
47.721,47.664,47.679,48.046,48.507,48.402,48.49,47.33,47.308,47.33,48.502,48.261,47.625,47.576,47.754,,,,,,
-4.680340265,-4.210484176,-3.573538862,-3.057165027,0,0.609261848,0.90880636,2.181306948,2.910198791,3.848387325,5.058439483,6.802582818,7.629202842,8.45611477,8.862186299,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.985,48.201,48.49,48.479,48.29,48.094,47.23,47.244,47.256,48.072,48.203,48.18,47.672,47.587,47.849,,,,,,
-3.268629835,-2.296036803,-0.046518813,0,0.378841656,0.816296515,1.659127783,2.413401127,3.140728896,3.887515016,4.205550618,5.335338883,6.143807451,6.593114135,7.302872106,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
48.059,48.247,48.426,48.424,48.204,48.044,47.254,47.178,47.186,48.035,48.192,48.193,47.603,47.603,47.883,,,,,,
-2.853371515,-1.86300671,-0.04428318,0,0.254031494,0.548687525,1.350651694,2.194166129,2.929232152,3.736715135,4.084139322,5.218180717,5.888476204,6.457015177,7.090070874,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.718,47.785,48.159,48.322,48.104,48.009,47.098,47.057,47.156,47.98,47.962,47.459,47.527,47.912,,,,,,,
-6.434754152,-3.211796538,-2.112221579,0,0.405513255,0.621350948,1.507124746,2.297078579,3.123345162,3.837865162,5.303564933,6.361039616,7.1674515,7.813389597,,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
48.353,48.139,48.292,48.283,48.14,47.989,47.129,47.077,47.087,47.958,48.104,48.116,47.418,47.341,47.708,,,,,,
-1.9349677,-1.415127203,-0.025079872,0,0.181573676,0.452039821,1.418350098,2.131577819,2.712270267,3.674244412,4.036239091,5.435329337,6.244758602,6.972434438,7.385400802,,,,,,
J,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.679,48.009,48.231,48.054,47.978,47.13,47.115,47.085,47.921,48.029,47.916,47.384,47.327,47.632,,,,,,,
-2.987189314,-2.216668897,0,0.480208288,0.754053712,1.732039549,2.549115925,3.459279838,4.180947381,4.540948139,5.857817426,6.734919821,7.701441423,8.071899715,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
47.926,47.914,48.098,47.914,47.844,47.175,47.084,47.025,47.891,48.012,48.012,47.31,,,,,,,,,
-2.618566211,-1.566739927,0,0.393395475,0.653342177,1.304522135,2.308346594,3.149067798,3.950113922,4.283406355,6.053555402,6.762669591,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
47.992,47.966,48.095,47.914,47.836,47.123,47.17,47.099,47.915,47.966,47.939,47.357,,,,,,,,,
-2.186879055,-1.17628653,0,0.354361397,0.548044706,1.37388573,2.178146919,2.945608596,3.80736812,3.942430849,5.299118606,7.555192188,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
48.006,48.222,48.21,47.891,47.83,47.116,47.102,47.142,47.782,47.974,47.98,47.652,,,,,,,,,
-2.186879055,-1.17628653,0,0.354361397,0.548044706,1.37388573,2.178146919,2.945608596,3.80736812,3.942430849,5.299118606,7.555192188,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
47.957,47.958,48.177,48.197,47.953,47.78,47.058,47.025,46.984,47.76,47.908,47.873,47.71,,,,,,,,
-2.426531063,-1.673255808,-0.114017543,0,0.146372812,0.486082298,1.171410261,2.171123442,2.848935591,3.663791752,3.883313276,5.258113825,6.413105098,,,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.751,47.99,48.246,47.963,47.804,47.026,46.961,46.998,47.805,47.964,47.97,47.714,,,,,,,,,
-2.922991789,-1.575926712,0,0.472781133,0.669794745,1.520969756,2.316613045,3.182040226,3.954851451,4.258553041,5.881110184,8.872981461,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
47.445,47.376,47.372,48.011,48.14,48.134,47.957,47.752,46.872,46.856,46.935,47.756,47.874,47.855,,,,,,,
-5.939965825,-5.795942891,-5.226682696,-3.548712724,-0.145691455,0,0.209308385,0.559601644,1.392035919,2.153162557,2.862706761,3.55149011,3.770297601,6.581547082,,,,,,,
,,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,
47.37,47.026,47.271,47.775,48.039,47.805,47.697,46.865,46.871,46.866,47.7,47.759,47.697,,,,,,,,
-5.188351954,-4.51954865,-3.663313391,-3.021592957,0,0.412082516,0.623618473,1.536971698,2.297241172,3.096332185,3.817080036,4.001962019,7.345527074,,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.256,46.997,46.999,47.764,47.974,47.988,47.844,47.675,46.769,46.74,46.795,47.664,47.839,47.763,,,,,,,
-4.790719048,-4.334116403,-3.832934254,-2.37603388,0,0.055542776,0.540607067,0.809604842,1.63233575,2.429439853,3.037857469,3.972471397,4.24146826,7.83228581,,,,,,,
J,,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,
47.044,46.768,46.978,47.587,47.792,47.646,47.585,46.702,46.686,46.707,47.569,47.497,,,,,,,,,
-5.287843133,-4.892126429,-4.169215394,-2.810155868,0,0.446162527,0.612921692,1.544958576,2.347681622,2.989824075,3.898160079,6.978601938,,,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.162,47.564,47.681,47.703,47.6,47.543,46.639,46.708,46.723,47.538,47.552,47.499,,,,,,,,,
-3.628114938,-2.736383927,0,0.133794619,0.274641585,0.583493788,1.559054201,2.379632114,3.19954028,3.974675962,4.091588078,6.864891842,,,,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.09,46.884,46.84,47.201,47.662,47.507,47.454,46.618,46.623,46.626,47.442,47.368,,,,,,,,,
-6.6,-5.5,-4.8,-4.1,0,0.3,0.6,1.5,2.2,2.9,3.7,6.3,,,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.078,46.779,46.753,47.438,47.652,47.643,47.626,47.435,46.683,46.629,46.602,47.394,47.562,47.691,,,,,,,
-5.5,-4.9,-4.2,-3.3,-0.1,0,0.2,0.7,1.5,2.4,3.2,3.8,4.1,7.617077261,,,,,,,
,,,,R,,T1,L,D1L,,D1L,L,T1,,,,,,,,
47.262,47.418,47.705,47.56,47.39,46.586,46.586,46.609,47.417,47.448,47.302,,,,,,,,,,
-5.395703661,-3.675831607,0,0.473431093,0.754230734,1.674756699,2.353963891,3.079908115,3.901655546,4.129351765,6.159015668,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.574,46.735,46.703,47.401,47.689,47.491,47.371,46.539,46.529,46.575,47.376,47.327,,,,,,,,,
-6.044763436,-4.881937525,-4.325239531,-3.570688029,0,0.615763754,0.835489078,1.785986562,2.487746972,3.264000613,4.084719084,5.331089945,,,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.119,46.685,46.694,47.089,47.601,47.361,47.352,46.577,46.566,46.575,47.308,47.262,,,,,,,,,
-6.2736326,-4.90313308,-4.435426924,-3.525801044,0,0.419297031,0.705538801,1.488496221,2.269988987,3.074036597,3.894828622,6.507320262,,,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
47.332,47.476,47.612,47.48,47.435,46.658,46.587,46.636,47.438,47.474,47.442,46.998,,,,,,,,,
-4.529464648,-2.764467399,0,0.289067466,0.536772764,1.440758828,2.252705263,2.858526369,3.626480388,3.87501742,5.045088305,8.318708374,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
47.078,46.909,47.021,47.247,47.591,47.46,47.417,46.683,46.711,46.709,47.413,47.442,47.421,47.182,,,,,,,
0,1.060077828,1.903727396,2.593561644,6.041637609,6.405380941,6.723097054,7.562929922,8.443658272,9.072548705,9.932063482,10.1010742,10.91686475,12.21311283,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
46.86,47.091,47.426,47.266,47.21,46.453,46.371,46.495,47.196,47.356,47.351,,,,,,,,,,
-6.023190018,-4.102612095,0,0.230106497,0.366946863,1.28528635,2.178656696,3.083580387,3.695977543,4.10400597,5.464849952,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.857,47.26,47.418,47.287,47.146,46.4,46.402,46.459,47.145,47.051,,,,,,,,,,,
-4.218940744,-3.250726842,0,0.26346347,0.651989264,1.516047492,2.323029272,3.135664523,3.887914865,5.487650225,,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.936,47.296,47.553,47.407,47.146,46.391,46.408,46.45,47.149,47.265,47.258,,,,,,,,,,
-5.044587,-2.807504586,0,0.951544534,1.358667362,2.218341723,2.996121659,3.988958385,4.542027961,4.757547793,6.485412631,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
47.101,47.49,47.615,47.615,47.616,47.435,47.167,46.406,46.352,46.377,47.097,47.267,47.252,46.974,,,,,,,
-4.904607324,-3.533842385,-0.070519501,-0.036138622,0,0.375554257,0.765284914,1.621678452,2.467716556,3.280380008,3.966084845,4.309253416,5.391816484,6.699634915,,,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
46.466,47.376,47.607,47.378,47.09,46.286,46.268,46.316,47.047,47.245,47.262,46.709,,,,,,,,,
-5.599805801,-2.760816003,0,0.583336952,0.91194956,1.787215152,2.542523353,3.533080808,4.173182239,4.684982924,5.887033208,7.963750498,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.934,47.318,47.61,47.283,47.037,46.252,46.233,46.223,47.058,47.142,47.135,46.922,,,,,,,,,
-5.574146123,-3.284554917,0,0.636013364,0.924794572,1.844083783,2.65875027,3.563217787,4.221097606,4.340731966,5.415427591,7.591880531,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.46,47.264,47.57,47.568,47.397,46.995,46.194,46.142,46.344,46.969,47.173,47.274,,,,,,,,,
-3.951559186,-2.948323252,-0.092574295,0,0.327771262,0.931281375,1.791723193,2.723879586,3.550749358,4.168225042,4.585364762,5.967449036,,,,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.47,47.255,46.982,46.065,46.073,46.089,46.929,47.03,47.039,46.836,,,,,,,,,,,
0,0.600846902,0.858408411,1.82189407,2.76168445,3.412352268,4.169418305,4.29652534,5.636670116,8.189274205,,,,,,,,,,,
,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,,
46.871,47.099,47.358,47.158,46.943,46.107,46.1,46.16,46.946,46.935,46.83,,,,,,,,,,
-3.53832656,-1.081422058,0,0.627976114,0.958541079,1.888229065,2.697485125,3.491573427,4.212080246,4.444027115,8.015533482,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.818,47.029,47.263,47.269,47.125,46.878,46.077,46.094,46.08,46.908,46.895,46.699,,,,,,,,,
-3.597650622,-2.085921619,-0.041677332,0,0.457223141,0.895064244,1.765082718,2.646091457,3.437241045,4.151165258,5.313929243,7.096013599,,,,,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
47.074,47.269,47.107,46.927,46.192,46.114,46.121,46.925,46.999,46.954,46.669,,,,,,,,,,
-2.598596736,0,0.655368599,0.884751943,1.676893855,2.51497992,3.37089454,4.140418457,4.365373982,5.369376314,7.936525247,,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
47.113,47.155,47.077,46.948,46.908,46.314,46.148,46.136,46.917,46.944,47.061,,,,,,,,,,
-3.547996759,-0.005,0,0.508802515,1.070105135,1.619494057,2.536653701,3.413172278,4.096511321,4.416810274,5.313052324,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.912,47.149,46.926,46.833,46.077,46.059,46.059,46.79,46.868,46.923,46.61,,,,,,,,,,
-3.701140365,0,0.451248269,0.780283282,1.549731589,2.379674768,3.203041367,3.896829994,4.261707874,5.262224815,6.245802751,,,,,,,,,,
J,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
47.046,46.995,47.099,46.9,46.687,46.071,46.076,46.068,46.721,46.913,46.922,,,,,,,,,,
-2.48276056,-0.321636441,0,0.432486994,0.743379445,1.525743425,2.428023476,3.424810944,3.918200863,4.439857317,7.378874169,,,,,,,,,,
R,J,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.9,46.964,46.964,47.056,47.073,46.844,46.647,46.012,45.987,46.009,46.685,46.895,46.982,,,,,,,,
-3.889794982,-2.453218498,-0.23028895,-0.02915476,0,0.357050417,0.651229606,1.336886682,2.276216158,3.182286599,3.832832503,4.320811266,6.878788992,,,,,,,,
,,J,R,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
46.97,46.853,46.901,46.829,46.781,46.703,45.951,45.956,45.955,46.674,46.817,46.766,,,,,,,,,
-2.907233909,-2.117314573,0,0.442227317,0.82681195,1.149854339,1.912721883,2.761753429,3.5146152,4.289242357,4.535463042,7.432049112,,,,,,,,,
R,,,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
46.891,46.912,46.892,46.814,46.64,45.956,45.925,45.927,46.579,46.873,46.909,,,,,,,,,,
-1.925448779,0,0.569085231,1.155389545,1.377174644,2.072413569,3.030860604,3.929935368,4.561664608,4.846352958,8.308855818,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.968,47.011,47.042,47.039,47.033,46.87,46.61,45.904,45.86,45.825,46.592,46.925,46.846,,,,,,,,
-3.068842942,-1.758955656,-0.041340053,0,0.58450834,1.220430252,1.647786394,2.300227163,3.250222146,3.993188826,4.695374,5.057237388,7.604715379,,,,,,,,
,R,R,,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,
46.794,47.001,47.228,46.984,46.876,45.89,45.862,45.959,46.987,47.123,,,,,,,,,,,
0,-0.682469047,0,0.595718054,1.009596454,1.666590831,2.790581481,3.866288271,4.873882436,8.629155289,,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
46.884,46.941,46.933,46.737,46.544,45.846,45.878,45.876,46.791,,,,,,,,,,,,
-2.753794836,-0.088022726,0,0.359640097,0.750309269,1.370286101,2.353504833,3.11241787,4.061678717,,,,,,,,,,,,
,,,T1,L,D1L,,D1L,T1,,,,,,,,,,,,
46.768,46.632,46.548,45.786,45.735,45.765,46.541,46.53,45.886,,,,,,,,,,,,
